ProjID,ProjUrl,UserUrl,Title,Category,Subcategory,Cancelled,Goal,Currency,Comments,Updates,Videos,Images,MainImgOrVid,Gif,startD,startM,startY,endD,endM,endY,StartDate,EndDate,Sum of Invests,Country,City,Backed,Created,Unsuccessful,Cancelled,Commented,FacebookFriends,WebsitesAmount,Age,Succeeded
920,1554656941/latitudep-project-management-software,1554656941,latitudeP - Project Management Software,technology,software,1,16906,USD,0,0,1,6,0,0,25,2,2015,27,3,2015,42060,42090,8066,China,Jiangwei,1,1,1,0,0,0,1,23,0
921,1171352004/garden-a-graphic-novel,1171352004,Garden - A Graphic Novel,comics,graphic novels,0,445,GBP,7,9,1,15,1,0,19,10,2018,29,11,2018,43392,43433,445,Greece,Athens,30,1,0,0,1,124,1,42,1
922,897861953/webinar-how-to-get-started-with-angularjs-and-ruby,897861953,Webinar: How To Get Started With AngularJS And Ruby on Rails,technology,software,0,1488,USD,0,0,1,0,0,0,23,3,2015,22,4,2015,42086,42116,1488,Greece,Athens,3,1,1,0,0,0,1,29,1
923,1731010919/banana-table,1731010919,Banana Table,film & video,comedy,0,11035,USD,0,1,2,4,0,0,30,5,2016,29,6,2016,42520,42550,11035,Saudi Arabia,Mecca,0,1,1,0,0,0,1,42,1
924,516944949/sleepless-in-the-dark,516944949,Sleepless in the Dark,music,metal,0,505,USD,0,0,1,0,0,0,13,4,2016,13,5,2016,42473,42503,505,United Kingdom,London,0,1,1,0,0,0,0,51,1
925,952953995/bluetooth-zx-spectrum-recreating-the-sinclair-zx-s,952953995,The Recreated ZX Spectrum,technology,hardware,0,115231,GBP,877,76,2,13,1,0,22,12,2013,31,1,2014,41630,41670,115231,Indonesia,Jakarta,3,3,1,0,16,0,2,33,1
926,hemingway/2mm-walnut-clutch-pencil-handmade-by-nicholas-hemi,hemingway,2mm Walnut Clutch Pencil Handmade By Nicholas Hemingway,design,product design,0,3946,GBP,14,2,1,10,1,1,14,5,2019,14,6,2019,43599,43630,3946,China,Xiamen  China,11,14,0,1,113,843,2,56,1
927,1315321681/a-natural-history-of-the-fantastic,1315321681,A Natural History of the Fantastic,publishing,art books,0,2698,USD,25,17,1,21,1,0,27,6,2015,27,7,2015,42182,42212,2698,Iceland,Reykjavik,65,4,1,0,25,0,0,57,1
928,54323503/ecareapp-caring-for-the-elderly-through-family-gro,54323503,eCareApp - caring for the elderly through family groups,technology,software,0,2427,SGD,0,0,0,2,1,0,17,8,2017,16,9,2017,42964,42994,2427,Romania,Bucharest,0,1,1,0,0,0,1,50,1
929,oticoasis2011/the-temple-of-whollyness-burning-man-2013,oticoasis2011,The Temple of Whollyness - Burning Man 2013,art,public art,0,99487,USD,1,8,1,10,1,0,12,7,2013,6,8,2013,41467,41492,99487,China,Hebei,46,5,0,0,9,0,5,51,1
930,chicago2atlanta/face-off-chicago-2-atlanta,chicago2atlanta,FACE OFF: CHICAGO 2 ATLANTA,film & video,comedy,0,5,USD,0,0,1,0,0,0,6,9,2016,26,9,2016,42619,42639,5,South Africa,Beaufort West,0,1,1,0,0,4679,0,46,1
932,swimmingcities/swimming-cities-india-2011-bring-us-home,swimmingcities,Swimming Cities India 2011: BRING US HOME!!,art,sculpture,0,13824,USD,7,11,3,12,1,0,26,9,2011,4,11,2011,40812,40851,13824,India,New Delhi,4,2,0,0,0,0,2,32,1
933,1763763660/conclave-0,1763763660,Conclave,games,tabletop games,0,2416,USD,15,16,1,1,1,0,12,2,2019,14,3,2019,43508,43538,2416,Cuba,Florencia,46,2,1,0,8,0,1,62,1
934,precace/precace-the-shock-proof-organizer-for-digital-accessories,precace,PRECACE: The Shock-proof Organizer for Digital Accessories,design,product design,0,903,USD,222,4,2,39,1,2,11,7,2019,25,8,2019,43657,43702,903,Egypt,Cairo,0,1,0,0,49,0,0,25,1
935,smorpheus/rpg-stamps-commemorate-deaths-and-track-accomplish,smorpheus,RPG Stamps: Commemorate Deaths and Track Accomplishments,games,tabletop games,0,733,USD,147,30,1,21,1,1,24,9,2018,18,10,2018,43367,43391,733,South Africa,Constantia,368,1,0,0,183,369,1,19,1
936,thebrickstudio/the-brick-studio,thebrickstudio,The Brick Studio,art,mixed media,0,80723,USD,1,0,0,3,1,0,6,2,2017,8,3,2017,42772,42802,80723,United States,Lilongwe,0,1,0,0,0,0,1,18,1
937,2121748736/marble-a-portable-2-in-1-usb-c-docking-and-chargin,2121748736,Marble: A Portable 2-in-1 USB-C Docking & Charging Station,technology,hardware,0,16407,USD,661,17,4,53,1,0,11,5,2016,12,6,2016,42501,42533,16407,Netherlands,Eindhoven,6,2,0,0,1199,70,2,25,1
938,1737317384/thee-underground-society,1737317384,THee UnderGround Society,film & video,comedy,0,65166,USD,0,0,1,18,0,3,1,7,2015,10,8,2015,42186,42226,65166,Germany,Berlin,0,4,3,1,0,0,1,54,1
939,306048926/brite-strike-epli-executive-precision-lighting-ins,306048926,Brite-Strike EPLI; Executive Precision Lighting Instrument,design,product design,0,2763,USD,21,14,1,6,1,0,4,12,2018,3,1,2019,43438,43468,2763,China,Zuocun,2,2,0,0,11,0,0,53,1
940,570984374/the-retina-project,570984374,The Retina Project,art,mixed media,0,3898,USD,2,5,1,5,1,0,15,12,2011,13,1,2012,40892,40921,3898,Singapore,Singapore,2,1,0,0,1,161,2,20,1
941,iaminterchange/interchange-an-experiential-remix,iaminterchange,INTERCHANGE- An Experiential Remix,art,mixed media,0,247501,USD,2,22,4,28,1,0,10,5,2014,11,6,2014,41769,41801,247501,France,Marne la Valle,9,1,0,0,1,5000,4,18,1
942,359659783/straight-to-hell,359659783,STRAIGHT TO HELL,film & video,comedy,1,36994,USD,0,5,1,4,1,0,2,6,2017,20,6,2017,42888,42906,36025,Italy,Rome,0,1,0,0,0,0,1,57,0
943,squirmandlearn/death-by-shakespeare,squirmandlearn,DEATH By Shakespeare,comics,graphic novels,0,26714,GBP,65,13,1,11,1,0,10,3,2016,11,4,2016,42439,42471,26714,Germany,Berlin,39,4,1,0,34,772,1,35,1
945,1046661613/gay-girl-straight-girl-season-1,1046661613,Gay Girl Straight Girl: Season 1,film & video,comedy,0,41126,USD,10,5,2,5,1,0,6,7,2016,5,8,2016,42557,42587,41126,Canada,Toronto,7,1,0,0,0,0,5,49,1
946,codymassey/the-creative-an-animated-short,codymassey,The Creative- An Animated Short,film & video,animation,1,76356,GBP,0,1,2,16,0,10,28,4,2019,27,6,2019,43583,43643,1826,Sweden,Hyltebruk,1,1,1,0,0,0,2,28,0
947,segundoen48shortfilm/segundo-en-48-shortfilm,segundoen48shortfilm,Segundo en 48 - Shortfilm,film & video,comedy,0,184110,MXN,0,1,2,5,1,0,19,2,2019,26,3,2019,43515,43550,184110,New Zealand,Wellington,0,1,0,0,0,0,3,60,1
948,novmagazine/nov-magazine,novmagazine,NOV MAGAZINE,art,mixed media,0,425,USD,0,1,1,0,0,0,4,3,2019,3,5,2019,43528,43588,425,Saudi Arabia,Mecca,0,1,1,0,0,0,1,37,1
949,467009568/bucks-plight,467009568,Buck's Plight,film & video,comedy,0,17599,USD,1,1,1,1,1,0,13,5,2015,12,6,2015,42137,42167,17599,New Zealand,Wellington,2,1,0,0,0,1390,0,20,1
950,1487248432/girl-scout-cookies-short-film-special-cookies,1487248432,"Girl Scout Cookies Short Film (Special Cookies"")""",film & video,comedy,1,2839,USD,0,0,0,1,1,0,19,3,2015,23,3,2015,42082,42086,389,Iceland,Reykjavik,0,1,1,0,0,1,1,38,0
951,1341838401/nelson-college-business-school,1341838401,Nelson College Business School,technology,hardware,1,63393,NZD,5,8,1,1,1,0,19,8,2015,13,10,2015,42235,42290,60823,Greece,Rhodes,1,1,0,0,2,0,3,19,0
952,musicisthedream/music-is-the-dream-burning-man-2019,musicisthedream,Music Is The Dream - Burning Man 2019,art,sculpture,1,377107,AUD,1,4,2,18,0,0,23,5,2019,22,7,2019,43608,43668,24535,Ireland,Dublin,3,1,1,0,0,0,1,45,0
953,160573685/the-future-of-project-management-is-exciting-and-f,160573685,The future of project management is exciting and free,technology,software,0,1671,EUR,0,0,3,0,0,0,18,6,2014,20,7,2014,41808,41840,1671,Canada,Montreal,2,1,1,0,0,0,1,24,1
954,556838192/pottery-touch-support-me-to-create-more-of-these,556838192,Pottery: Touch - support me to create more of these!,crafts,pottery,0,5755,SGD,1,0,0,1,1,0,2,10,2018,16,11,2018,43375,43420,5755,Sweden,Munkfors,1,1,1,0,0,505,1,33,1
955,557894896/class-pins,557894896,Class Pins: An enamel pin set,games,tabletop games,0,11873,USD,16,15,0,11,1,0,2,7,2019,23,7,2019,43648,43669,11873,Spain,sevilia,3,5,0,0,37,0,2,62,1
956,billmasoncanoe/bill-mason-wilderness-canoeing-sculptures,billmasoncanoe,Bill Mason Wilderness Canoeing Sculptures,art,sculpture,0,71298,USD,2,7,2,28,1,0,9,4,2019,29,4,2019,43564,43584,71298,Italy,Milan,0,1,0,0,5,0,1,41,1
957,hotpeanutbutter/jimmy-crumpet-the-randy-chronicles,hotpeanutbutter,Jimmy Crumpet: The Randy Chronicles,film & video,comedy,1,9466,USD,0,2,0,1,1,0,13,6,2019,3,7,2019,43629,43649,390,Germany,Berlin,0,1,0,0,0,0,0,47,0
958,1873091966/arroz-con-leche-mama-ceramics-studio,1873091966,Arroz con leche mamֳ¡ + Ceramics Studio,crafts,pottery,0,55759,MXN,33,25,1,11,1,0,15,11,2017,30,12,2017,43054,43099,55759,United States,Bay Lake  Florida,0,1,0,0,8,0,0,36,1
959,653566505/flower-of-life-limited-edition-hand-painted-serigr,653566505,FLOWER OF LIFE {Limited Edition} Hand Painted Serigraphs,art,mixed media,0,64077,USD,0,0,0,11,1,0,10,2,2016,30,3,2016,42410,42459,64077,Indonesia,Jakarta,0,1,1,0,0,0,2,38,1
960,1718148165/a-trip-at-a-time-travel-guide,1718148165,A Trip at a Time: Travel Guide,comics,graphic novels,0,6863,USD,0,1,0,13,1,0,27,5,2015,27,6,2015,42151,42182,6863,Norway,Oslo,0,1,1,0,0,0,2,28,1
961,1255806329/rs-planet-one,1255806329,RS - Planet One,technology,software,1,110486,EUR,0,1,1,1,0,0,19,8,2018,29,9,2018,43331,43372,108944,Italy,Rome,0,1,1,0,0,1070,2,27,0
962,1148454744/the-pushpin,1148454744,The PushPin,art,sculpture,0,22669,USD,0,0,1,6,0,0,30,7,2014,23,8,2014,41850,41874,22669,Greece,Patras,0,1,1,0,0,0,0,51,1
963,joto/joto-the-first-connected-display-that-draws-with-a,joto,Joto - a robotic drawing board,technology,hardware,0,110560,GBP,1133,46,2,48,1,3,14,3,2017,13,4,2017,42808,42838,110560,Thailand,Pattaya,4,1,0,0,462,0,2,34,1
964,781775326/the-barman,781775326,The Barman,technology,hardware,0,5683,USD,730,69,1,8,1,0,22,4,2013,25,5,2013,41386,41419,5683,Spain,Barcelona,0,2,1,0,88,0,0,42,1
965,629004810/the-purrfect-cat-box,629004810,The Purrfect Cat Box,design,product design,0,2846,USD,21,22,1,26,1,3,24,7,2018,24,8,2018,43305,43336,2846,Israel,Haifa,14,3,1,0,60,0,5,28,1
966,jordandene/the-sartorial-geek-sci-fi-and-steam,jordandene,The Sartorial Geek: Sci-Fi and STEAM,publishing,periodicals,0,27348,USD,8,8,1,8,1,0,27,8,2018,21,9,2018,43339,43364,27348,Luxembourg,Luxembourg,16,1,0,0,4,1759,2,50,1
967,1285658449/moody,1285658449,Moody,technology,software,0,49,USD,0,0,0,1,1,0,30,7,2014,29,8,2014,41850,41880,49,Thailand,Phanom Phrai,0,1,1,0,0,585,1,58,1
968,1106945386/cowgirl-cattle-and-trading-co,1106945386,Cowgirl Cattle & Trading Co. (Canceled),food,small batch,1,39536,USD,0,14,1,0,0,0,8,8,2017,7,9,2017,42955,42985,277,Thailand,Phanom Phrai,0,1,0,1,0,2848,1,35,0
969,2002392241/the-wiki-whack,2002392241,The Wiki Whack,publishing,radio & podcasts,0,7946,USD,0,0,0,1,1,0,26,3,2016,5,5,2016,42455,42495,7946,Brazil,Osvaldo Cruz,0,1,1,0,0,0,0,52,1
971,1645624982/the-story-of-jon-god-is-gracious-an-inspirational,1645624982,The Story of Jon: God is Gracious An Inspirational Art Book,publishing,art books,1,6796,USD,4,18,2,20,1,0,19,2,2015,5,4,2015,42054,42099,4933,Spain,madrid,2,1,0,0,1,433,2,30,0
972,116121665/ashas-place-kiosk6,116121665,Asha's Place @ Kiosk.6,art,public art,1,51340,USD,0,7,1,8,1,0,15,4,2019,5,5,2019,43570,43590,6721,Spain,sevilia,0,1,0,0,2,0,1,36,0
973,1037959760/fun-enhancing-versatile-dandd5e-healing-potion-dic,1037959760,"Fun Enhancing, Versatile D&D5E Healing Potion Dice Bottles",games,tabletop games,0,4437,USD,215,53,2,16,1,0,27,3,2019,30,4,2019,43551,43585,4437,Taiwan,Taipei,3,1,0,0,72,0,1,44,1
974,1955931240/jay-and-fritz,1955931240,Jay & Fritz,film & video,comedy,0,11085,USD,0,0,1,0,0,0,7,2,2015,9,3,2015,42042,42072,11085,Spain,Barcelona,0,1,1,0,0,0,0,48,1
975,701424777/la-mano-de-la-paz-the-hand-of-peace,701424777,La Mano de la Paz (The Hand of Peace),art,sculpture,0,28637,USD,0,0,3,0,0,0,25,3,2012,24,5,2012,40993,41053,28637,Thailand,Bangkok,1,1,1,0,0,0,1,22,1
976,1565668540/casper-og-hans-allerbedste-kammerater,1565668540,CASPER OG HANS ALLERBEDSTE KAMMERATER,film & video,comedy,1,238485,DKK,7,11,7,11,1,0,5,11,2014,14,12,2014,41948,41987,236054,Saudi Arabia,Riyadh,0,1,0,0,0,0,2,51,0
977,2124086510/away-a-sci-fi-graphic-novel-adventure,2124086510,AWAY. A Sci-Fi Graphic Novel,comics,graphic novels,1,5774,GBP,6,8,0,29,1,0,13,4,2018,27,4,2018,43203,43217,3102,Norway,Oslo,186,6,0,0,7,0,1,50,0
978,1897706107/bad-girls-illustrated-v3-nsfw-collection,1897706107,BAD GIRLS ILLUSTRATED V3: NSFW COLLECTION,comics,graphic novels,0,3011,USD,9,8,0,5,1,0,17,8,2016,31,8,2016,42599,42613,3011,France,Paris,8,7,0,0,18,0,0,52,1
979,nickroberts/a-comedy-short-film-by-nick-roberts,nickroberts,A Comedy Short Film by Nick Roberts (Canceled),film & video,comedy,1,17157,USD,1,0,0,1,1,0,11,1,2017,1,2,2017,42746,42767,50,Thailand,Tha Yang,0,11,7,2,1,276,3,52,0
980,310856312/isolated-usb-to-usb-rs232-rs485,310856312,"Isolated USB to USB, RS232, RS485",technology,hardware,0,3417,EUR,5,12,1,6,1,0,27,10,2015,26,12,2015,42304,42364,3417,France,Paris,0,1,0,0,1,0,1,62,1
981,babytattoo/beyond-science-fiction-paintings-by-michael-whelan,babytattoo,Beyond Science Fiction - Paintings by Michael Whelan,publishing,art books,0,334957,USD,162,37,1,8,1,0,21,11,2016,21,12,2016,42695,42725,334957,Japan,Tokyo,45,14,0,0,575,0,2,30,1
982,1835965956/brandons-car-world,1835965956,Brandon's Car World,comics,graphic novels,0,1473,USD,0,5,1,1,1,0,2,5,2015,18,5,2015,42126,42142,1473,Georgia,Tbilisi,4,1,0,0,0,0,1,47,1
983,curtisamusements/the-crumpkins-pumpkins-halloween-special,curtisamusements,"The Crumpkin's Pumpkins Halloween Special!""""",film & video,horror,0,143518,USD,6,1,1,20,0,0,21,9,2017,20,11,2017,42999,43059,143518,New Zealand,Wellington,0,1,1,0,5,0,2,62,1
984,lukesfty/lukes-toy-factory-sustainable-american-made-toys,lukesfty,"Luke's Toy Factory: Sustainable, American Made Toys",design,product design,0,4993,USD,12,9,2,9,1,0,11,7,2019,10,8,2019,43657,43687,4993,Greece,Athens,20,2,0,0,11,0,4,57,1
985,allornonegames/dicetopia-roll-with-the-punches,allornonegames,Dicetopia: Roll with the Punches,games,tabletop games,0,11125,SEK,507,21,6,41,1,0,4,1,2019,30,1,2019,43469,43495,11125,Croatia,Slatina,37,3,0,0,593,0,1,42,1
986,gametilewarehouse/meanders-4-zombie-post-apoc-and-modern-rpg-maps,gametilewarehouse,"Meanders: Zombie, Post-Apocalyptic, Modern RPG Digital Maps",games,tabletop games,1,16260,AUD,32,34,0,17,1,0,4,6,2019,18,6,2019,43620,43634,3141,Guatemala,Guatemala City,22,28,6,4,1141,350,1,58,0
987,1225145609/join-team-romaine-brooks-2013-for-all-or-nothing,1225145609,JOIN TEAM ROMAINE BROOKS 2013 for All or Nothing,publishing,art books,0,19144,USD,1,23,1,1,1,0,24,4,2013,31,5,2013,41388,41425,19144,Thailand,Wat Sing,7,1,0,0,0,0,2,34,1
988,784352642/wooden-deskscape-standees,784352642,Wooden Deskscape Standees,art,mixed media,0,1369,USD,0,5,0,13,1,0,27,2,2019,19,3,2019,43523,43543,1369,Cuba,Matanzas,1,1,0,0,0,0,1,25,1
989,1514638599/dragon-lords-grenadier-new-edition,1514638599,Dragon Lords: Grenadier New Edition,games,tabletop games,0,13325,EUR,45,12,0,86,1,0,7,3,2019,8,4,2019,43531,43563,13325,Netherlands,amsterdam,1,3,0,1,16,0,1,30,1
990,2122465630/hayfields,2122465630,HAYFIELDS,film & video,comedy,0,1073,GBP,0,1,0,1,1,0,11,8,2017,10,10,2017,42958,43018,1073,Thailand,Wat Sing,1,1,0,0,0,444,0,38,1
991,bvansambeek/jacksavior-the-world-strongest-and-smallest-audio,bvansambeek,JackSavior: The world strongest and smallest audio jack,technology,hardware,0,1616,EUR,12,4,2,19,0,0,3,4,2018,3,5,2018,43193,43223,1616,Ukraine,Bryukhovychi,11,3,1,0,154,0,2,45,1
992,plempy/plempy-100-hemp-raised-planter-bed-garden,plempy,Plempy 100% Hemp Raised Planter Bed Garden,design,product design,1,288324,USD,0,0,4,5,0,0,19,6,2019,18,8,2019,43635,43695,34765,Malaysia,Kuala Lumpur,0,1,1,0,0,0,2,34,0
993,rivalcollective/onyx-functional-backpacks-with-less-outside-more-i,rivalcollective,"ONYX | Functional Backpacks With Less Outside, More Inside",design,product design,0,11996,AUD,86,20,1,41,1,7,18,3,2019,2,5,2019,43542,43587,11996,Saudi Arabia,Mecca,4,9,0,3,305,0,1,63,1
994,vrtxmag/portlands-vortex-music-magazine-to-publish-issue-1,vrtxmag,Portland's Vortex Music Magazine to Publish Issue #1,publishing,periodicals,0,79737,USD,1,9,2,4,1,0,24,3,2014,25,4,2014,41722,41754,79737,Israel,Lod,10,1,0,0,0,0,4,27,1
995,1428582690/the-hunger-games-mockingjay-the-board-game,1428582690,The Hunger Gamesֲ®: Mockingjay - The Board Game,games,tabletop games,0,1441,GBP,235,22,8,16,1,0,1,10,2018,22,10,2018,43374,43395,1441,United Kingdom,London,2,7,0,1,792,0,8,59,1
996,765510804/pineros,765510804,Pineros,art,public art,0,884,USD,0,5,1,1,1,0,9,12,2013,20,12,2013,41617,41628,884,Greece,Heraklion,3,1,0,0,0,835,1,20,1
997,216196787/creatures-from-many-lands-marc-hodge-sketchbook,216196787,Creatures from Many Lands Marc Hodge Sketchbook,publishing,art books,0,4561,USD,5,8,0,10,1,0,18,3,2016,17,4,2016,42447,42477,4561,Russia,Srednebelaya,246,4,0,0,2,0,1,42,1
998,italianstories/mani-the-heart-of-italian-craftsmanship,italianstories,MANI - the heart of Italian craftsmanship,publishing,art books,1,23307,EUR,5,3,1,9,1,0,2,10,2016,1,11,2016,42645,42675,21742,Netherlands,Amsterdam,0,1,0,0,1,0,4,37,0
999,650029934/whats-the-lovechild-of-tinder-and-snapchat-for-gen,650029934,What's the lovechild of Tinder and Snapchat for Gen Z?,technology,software,0,198045,USD,1,17,1,1,0,0,5,11,2017,10,12,2017,43044,43079,198045,Russia,Tselinnoye,2,1,1,0,0,2241,2,44,1
1000,656617888/ruin-and-conquest-adventures-on-the-isle-of-ealand,656617888,Ruin & Conquest: Adventures on the Isle of Ealand,games,tabletop games,0,494,USD,59,10,1,9,1,0,1,10,2018,26,10,2018,43374,43399,494,Greece,Rhodes,43,1,0,0,34,0,1,30,1
1001,1902131163/manis-little-minions,1902131163,Mani's Little Minions,art,sculpture,1,2542,USD,0,0,0,1,1,0,2,2,2015,4,3,2015,42037,42067,940,Italy,Rome,0,1,1,0,0,0,0,33,0
1002,suziekelly/girls-and-thieves-art-zine-by-suzie-kelly,suziekelly,Girls & Thieves - Art Zine by Suzie Kelly,art,mixed media,0,1190,USD,10,4,1,5,1,0,10,10,2013,9,11,2013,41557,41587,1190,Cuba,Matanzas,10,2,1,0,4,1086,2,57,1
1003,flexclipz/flexclipz-the-new-standard-for-facemask-clips,flexclipz,FlexClipz- changing the standard for face-mask clips,technology,hardware,1,41885,USD,1,2,1,6,0,0,2,10,2016,16,11,2016,42645,42690,39618,Croatia,GoriÄan,0,1,1,0,0,414,1,28,0
1004,sunnybag/sunnybag-powertab-worlds-most-effective-solar-char,sunnybag,SunnyBAG PowerTAB - World's most effective solar charger,technology,hardware,0,10701,EUR,392,27,1,15,1,1,17,7,2015,16,8,2015,42202,42232,10701,Ghana,Accra,9,5,0,1,128,0,3,34,1
1006,165599775/the-rat,165599775,THE RAT,film & video,comedy,0,83784,USD,0,0,0,3,1,0,1,6,2015,1,7,2015,42156,42186,83784,France,Marne la Valle,3,5,5,0,0,0,4,22,1
1007,165099889/servers-in-the-nt,165099889,Servers in the NT,technology,hardware,1,85914,AUD,0,0,0,1,1,0,13,2,2016,13,4,2016,42413,42473,51663,Italy,Rome,0,1,1,0,0,239,0,19,0
1008,474380305/man-seeking-hench-a-sfsu-thesis-film,474380305,Man Seeking Hench - A SFSU Thesis Film,film & video,comedy,1,11678,USD,0,2,1,7,1,0,30,9,2015,31,10,2015,42277,42308,10264,Netherlands,Amsterdam,1,1,0,0,0,0,0,49,0
1009,1805345643/the-uks-answer-to-cake-boss,1805345643,To Help make a dream come true (Canceled),food,small batch,0,54688,GBP,0,1,0,11,1,0,16,4,2015,21,5,2015,42110,42145,54688,Norway,Oslo,0,2,0,2,0,562,1,22,1
1010,1983201915/follow-the-wave-relaunch,1983201915,Follow The Wave - Relaunch,comics,graphic novels,1,7593,USD,71,5,1,27,1,0,2,10,2017,1,11,2017,43010,43040,6927,Thailand,Phanom Phrai,124,7,2,0,3,0,1,55,0
1011,1969286695/hotchkiss-iron-works-needs-a-larger-shop-for-big-a,1969286695,Hotchkiss Iron Works needs a larger shop for BIG ART!!!,art,sculpture,0,11166,USD,0,0,1,0,0,0,18,6,2014,2,8,2014,41808,41853,11166,France,Marne la Valle,0,1,1,0,0,0,1,43,1
1012,1174453328/sunny,1174453328,Sunny,technology,software,1,92646,EUR,0,0,0,1,1,0,3,10,2017,2,11,2017,43011,43041,3886,Israel,Haifa,5,2,2,0,0,0,4,41,0
1013,1694630269/mejorar-un-videojuego-de-logica-para-ios,1694630269,Mejorar un videojuego de lֳ³gica para iOS,technology,software,0,521,EUR,0,0,1,1,0,0,13,6,2017,28,6,2017,42899,42914,521,Gambia,Banjul,0,1,1,0,0,0,0,30,1
1014,722780906/pi18650-smart-ups-raspberry-pi-iot-power-and-ups-s,722780906,Pi18650 SMART UPS - RASPBERRY PI IOT POWER AND UPS SYSTEM,technology,hardware,1,11866,CAD,1,7,3,7,1,0,31,1,2019,17,3,2019,43496,43541,9653,Ireland,Dublin,19,6,2,0,26,0,1,39,0
1015,882071740/hagz-queer-feminist-horror-comedy,882071740,HAGZ - queer feminist horror comedy,film & video,horror,1,24750,SEK,0,0,1,0,0,0,9,5,2016,8,6,2016,42499,42529,23388,Ireland,Dublin,0,1,1,0,0,1165,0,54,0
1016,ramairpressurepump/building-ram-air-pressure-pump-prototypes,ramairpressurepump,Building Ram Air Pressure Pump Prototypes.,design,civic design,0,8017,USD,0,0,0,3,1,0,4,6,2019,18,7,2019,43620,43664,8017,France,Marseille,0,1,1,0,0,0,0,48,1
1017,1784413430/handcrafted-pirate-liars-dice-game-in-wooden-displ,1784413430,Handcrafted Pirate Liars Dice Game in Wooden Display Box,art,mixed media,0,5683,USD,1,0,0,9,1,0,3,2,2015,5,3,2015,42038,42068,5683,Latvia,Riga,0,1,1,0,0,0,2,53,1
1018,holycrabgames/rentnerjagd,holycrabgames,Rentnerjagd,games,tabletop games,0,453,EUR,55,11,2,13,1,0,30,10,2018,29,11,2018,43403,43433,453,China,Mafeng,0,1,0,0,19,0,4,56,1
1019,91816632/buzzkill-new-jersey-0,91816632,BUZZKILL NEW JERSEY,film & video,horror,0,20999,USD,1,14,1,5,0,0,29,4,2016,18,6,2016,42489,42539,20999,Spain,madrid,0,2,1,1,1,654,1,28,1
1020,snickelsox/lasers-and-liches-new-5e-sourcebooks,snickelsox,Lasers & Liches - New 5E Sourcebooks,games,tabletop games,0,22240,USD,231,17,1,32,1,0,12,2,2019,14,3,2019,43508,43538,22240,Israel,Natanya,16,2,0,1,81,127,1,61,1
1021,stevenreddy/this-is-then-that-was-now-rebooted,stevenreddy,"This Is Then, That Was Now (Rebooted)",publishing,art books,0,20457,USD,19,15,1,8,1,0,17,7,2015,16,8,2015,42202,42232,20457,Romania,Bucharest,10,5,0,1,7,0,3,25,1
